"Participant","Experiment","Order","Condition","Item","Response","Accuracy","RT","VerbWord","VerbType","L1","OtherLg","Age","Gender","Hand","Group","RespNum","Grammatical","Attractor","Label","Distance","Subject","Verb","Match","NewCond","List","Education","YearsInGermany","AoATurkish","AoAGerman","FqTurkish","FqGerman","FqOther","LengthTurkish","LengthGerman","ContextTurkish","ContextGerman","SelfRateTurkishListening","SelfRateTurkishSpeaking","SelfRateTurkishReading","SelfRateTurkishWriting","SelfRateGermanListening","SelfRateGermanSpeaking","SelfRateGermanReading","SelfRateGermanWriting","SelfRateTurkish","SelfRateGerman"
"M41","online",8,"b","17","yes",1,364,"behave","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",80,"c","14","no",1,441,"wander","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",41,"a","36","yes",1,597,"walk","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",49,"a","20","yes",1,1440,"drink","transitive","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",50,"b","5","yes",1,425,"cry","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",45,"d","35","no",1,893,"wake_up","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",23,"a","8","yes",1,489,"sleep","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",48,"a","16","yes",1,988,"yell","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",13,"c","10","no",1,768,"run","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",52,"b","13","yes",1,394,"become_angry","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",6,"d","31","yes",0,972,"rejoice","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",65,"d","11","no",1,972,"walk_around","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",67,"d","3","yes",0,1862,"walk_away","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",31,"d","19","no",1,942,"work","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",32,"c","30","yes",0,1627,"get_hungry","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",59,"c","26","no",1,1020,"escape","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",14,"c","34","no",1,1376,"get_up","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",35,"a","12","yes",1,428,"emerge","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",36,"c","2","no",1,597,"faint","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",39,"c","6","no",1,957,"get_bored","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",4,"b","9","no",0,894,"go_to_bed","unergative","türkce","ingilizce",20,"male","right","monolingual",0,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",61,"d","39","no",1,1581,"grow","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",64,"d","27","no",1,802,"become_late","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",24,"d","23","yes",0,1971,"shut_up","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",62,"b","37","yes",1,1129,"turn_pale","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",53,"a","32","yes",1,410,"lie_down","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",17,"c","38","no",1,816,"get_lost","unaccusative","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",57,"a","24","yes",1,363,"be_late","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",58,"b","1","yes",1,348,"jump","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",46,"a","28","yes",1,411,"get_sick","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",60,"d","15","no",1,1174,"call","transitive","türkce","ingilizce",20,"male","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",54,"b","33","yes",1,458,"struggle","unaccusative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41","online",19,"b","25","yes",1,706,"sit","unergative","türkce","ingilizce",20,"male","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",53,"d","4","no",1,752,"laugh","unergative","türkce","ingilizce",21,"male","left","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",2,"b","38","yes",1,752,"get_lost","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",62,"b","26","yes",1,317,"escape","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",75,"d","32","yes",0,536,"lie_down","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",48,"b","18","yes",1,379,"talk","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",16,"c","23","yes",0,637,"shut_up","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",66,"b","34","yes",1,315,"get_up","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",7,"a","37","yes",1,518,"turn_pale","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",63,"d","40","no",1,893,"grow_taller","unaccusative","türkce","ingilizce",21,"male","left","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",19,"a","13","yes",1,613,"become_angry","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",70,"a","5","yes",1,331,"cry","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",76,"c","31","no",1,612,"rejoice","unaccusative","türkce","ingilizce",21,"male","left","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",38,"c","39","no",1,800,"grow","unaccusative","türkce","ingilizce",21,"male","left","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",35,"a","1","yes",1,409,"jump","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",28,"b","14","yes",1,550,"wander","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",22,"a","25","yes",1,254,"sit","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",9,"c","11","no",1,1189,"walk_around","unergative","türkce","ingilizce",21,"male","left","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",37,"d","24","yes",0,565,"be_late","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",68,"c","19","yes",0,552,"work","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",50,"d","8","yes",0,488,"sleep","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",13,"a","17","yes",1,393,"behave","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",69,"d","16","yes",0,472,"yell","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",8,"c","35","yes",0,765,"wake_up","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",51,"a","9","yes",1,518,"go_to_bed","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",61,"c","27","yes",0,643,"become_late","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",11,"c","15","yes",0,1049,"call","transitive","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",77,"d","36","yes",0,456,"walk","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",65,"b","22","yes",1,285,"have_fun","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",1,"c","3","yes",0,909,"walk_away","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",78,"b","6","yes",1,457,"get_bored","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",5,"b","2","yes",1,331,"faint","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",3,"b","10","yes",1,1065,"run","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",25,"d","28","yes",0,409,"get_sick","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",24,"a","21","yes",1,347,"die","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",18,"d","12","yes",0,473,"emerge","unergative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",26,"d","20","yes",0,457,"drink","transitive","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",34,"a","33","yes",1,409,"struggle","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",33,"b","30","yes",1,518,"get_hungry","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",43,"c","7","yes",0,566,"loose_weight","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M42","online",44,"a","29","yes",1,409,"be_cold","unaccusative","türkce","ingilizce",21,"male","left","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",79,"b","32","yes",1,690,"lie_down","unergative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",37,"b","24","yes",1,393,"be_late","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",16,"a","27","yes",1,237,"become_late","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",26,"b","8","yes",1,1629,"sleep","unergative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",11,"c","13","no",1,1127,"become_angry","unergative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",56,"d","6","no",1,674,"get_bored","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",13,"a","35","yes",1,674,"wake_up","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",52,"c","33","no",1,1173,"struggle","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",58,"a","11","yes",1,849,"walk_around","unergative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",18,"d","10","no",1,641,"run","unergative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",25,"a","7","yes",1,503,"loose_weight","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",22,"c","21","no",1,581,"die","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",35,"b","28","yes",1,488,"get_sick","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",9,"d","34","no",1,1019,"get_up","unergative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",34,"b","36","yes",1,847,"walk","unergative","türkce","ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43","online",4,"d","14","no",1,913,"wander","unergative","türkce","ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
