"subj","RT","cond","Attractor","Grammaticality","Accuracy","Response","Experiment"
15,0.547937870026,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.647145032883,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.56297492981,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.562494039536,2,"Plural","Grammatical",0,0,"Experiment 1"
15,0.679814100266,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.679457902908,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.79673910141,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.579220056534,2,"Plural","Grammatical",0,0,"Experiment 1"
15,0.713774204254,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.730516910553,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.613796949387,1,"Singular","Grammatical",0,0,"Experiment 1"
15,0.680650949478,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.497773170471,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.698734998703,2,"Plural","Grammatical",1,1,"Experiment 1"
15,0.596916913986,3,"Singular","Ungrammatical",0,1,"Experiment 1"
15,0.795879125595,4,"Plural","Ungrammatical",0,1,"Experiment 1"
15,0.747740983963,2,"Plural","Grammatical",1,1,"Experiment 1"
15,0.779433012009,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.611727952957,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.613956928253,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.547495126724,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.63001203537,4,"Plural","Ungrammatical",0,1,"Experiment 1"
15,0.614195108414,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.61305308342,1,"Singular","Grammatical",1,1,"Experiment 1"
15,0.513499975204,3,"Singular","Ungrammatical",0,1,"Experiment 1"
15,0.680858850479,3,"Singular","Ungrammatical",1,0,"Experiment 1"
15,0.797513961792,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.530601978302,4,"Plural","Ungrammatical",1,0,"Experiment 1"
15,0.881349802017,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.91366481781,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.814496994019,1,"Singular","Grammatical",0,0,"Experiment 1"
16,1.69809794426,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.04849910736,1,"Singular","Grammatical",0,0,"Experiment 1"
16,1.19649505615,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.01358318329,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.797894001007,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,1.08123111725,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,1.11426210403,2,"Plural","Grammatical",0,0,"Experiment 1"
16,1.59815096855,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,1.5134139061,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,0.997898101807,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.997447013855,1,"Singular","Grammatical",0,0,"Experiment 1"
16,1.36489987373,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,0.880598068237,1,"Singular","Grammatical",1,1,"Experiment 1"
16,1.39746618271,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.11396217346,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.730816841125,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.58178186417,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.912376880646,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.12999200821,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,0.814746856689,1,"Singular","Grammatical",0,0,"Experiment 1"
16,0.89644908905,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.931438207626,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,1.03114199638,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.797439098358,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,1.23089694977,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,0.81422495842,1,"Singular","Grammatical",1,1,"Experiment 1"
16,1.71428108215,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.898108959198,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,1.01427698135,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,0.814647912979,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,0.781245946884,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.729089021683,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,0.68031001091,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,1.02990603447,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,0.964999914169,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,2.01371216774,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,1.1481590271,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,0.864059925079,4,"Plural","Ungrammatical",1,0,"Experiment 1"
16,1.09650588036,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.71408200264,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.51518988609,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,0.763145923615,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,1.11316013336,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,0.946223974228,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.898084163666,1,"Singular","Grammatical",1,1,"Experiment 1"
16,0.863047122955,1,"Singular","Grammatical",0,0,"Experiment 1"
16,0.847488164902,2,"Plural","Grammatical",1,1,"Experiment 1"
16,1.28097510338,2,"Plural","Grammatical",1,1,"Experiment 1"
16,0.948251008987,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,0.981364965439,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,1.03139710426,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,0.963397979736,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,2.93213510513,3,"Singular","Ungrammatical",0,1,"Experiment 1"
16,1.21285200119,3,"Singular","Ungrammatical",1,0,"Experiment 1"
16,1.44673085213,1,"Singular","Grammatical",1,1,"Experiment 1"
16,1.51561689377,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,2.2153339386,4,"Plural","Ungrammatical",0,1,"Experiment 1"
16,1.02981495857,2,"Plural","Grammatical",0,0,"Experiment 1"
17,0.646414041519,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.96452999115,2,"Plural","Grammatical",0,0,"Experiment 1"
17,1.34774494171,2,"Plural","Grammatical",1,1,"Experiment 1"
17,1.57993507385,1,"Singular","Grammatical",1,1,"Experiment 1"
17,1.99686789513,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.947379827499,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.796993017197,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,1.29745984077,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.710344076157,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.664241075516,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,1.39779901505,4,"Plural","Ungrammatical",0,1,"Experiment 1"
17,1.08148980141,2,"Plural","Grammatical",1,1,"Experiment 1"
17,1.89813709259,4,"Plural","Ungrammatical",0,1,"Experiment 1"
17,0.998784065247,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.947283983231,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,1.74637889862,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.779721021652,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.696617841721,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.647927999496,2,"Plural","Grammatical",1,1,"Experiment 1"
17,1.36482405663,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.76411485672,1,"Singular","Grammatical",1,1,"Experiment 1"
17,1.73140907288,4,"Plural","Ungrammatical",0,1,"Experiment 1"
17,0.747214078903,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.681222915649,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.962059020996,1,"Singular","Grammatical",1,1,"Experiment 1"
17,1.31622409821,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.680768013,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.580865859985,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.864530086517,2,"Plural","Grammatical",0,0,"Experiment 1"
17,0.730828046799,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.76353096962,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.848391056061,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.71419095993,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.715280056,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.797871112823,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.795784950256,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.764626979828,1,"Singular","Grammatical",1,1,"Experiment 1"
17,1.113489151,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.530626058578,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.62798500061,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.796732902527,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.729969024658,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,1.81426620483,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.563904047012,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.697445869446,2,"Plural","Grammatical",1,1,"Experiment 1"
17,1.16381812096,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.530309915543,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.715053081512,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.913599967957,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,0.629987955093,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.52992105484,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.696082830429,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.646414995193,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.68083190918,4,"Plural","Ungrammatical",1,0,"Experiment 1"
17,0.763148784637,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.829592943192,2,"Plural","Grammatical",1,1,"Experiment 1"
17,0.79691696167,1,"Singular","Grammatical",1,1,"Experiment 1"
17,0.66513299942,3,"Singular","Ungrammatical",1,0,"Experiment 1"
17,1.26598215103,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.579912900925,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.730764865875,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.69778585434,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.764044046402,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.778503894806,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.647921085358,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,1.04706215858,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.79742193222,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.646231889725,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.714156866074,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.797097206116,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.730614185333,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.779089927673,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.896840810776,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,1.41482806206,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.995913982391,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.830368041992,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.863364934921,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.645535945892,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.612695932388,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.597177028656,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.71417593956,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.647417068481,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.547159910202,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.847979784012,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.73114991188,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.54762005806,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.946863174438,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.781663894653,2,"Plural","Grammatical",0,0,"Experiment 1"
18,0.831289052963,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.745647907257,1,"Singular","Grammatical",1,1,"Experiment 1"
18,1.03030395508,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.780926942825,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.713151216507,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.780926942825,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.781435966492,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.928626060486,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.696501016617,3,"Singular","Ungrammatical",0,1,"Experiment 1"
18,0.8638048172,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.713773012161,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.580541133881,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.662189006805,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.747377157211,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.881261110306,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.664318084717,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.581328868866,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.831881999969,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.796817064285,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.914463043213,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,1.13077902794,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.730532884598,4,"Plural","Ungrammatical",0,1,"Experiment 1"
18,0.91393494606,3,"Singular","Ungrammatical",1,0,"Experiment 1"
18,0.847349882126,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.512443065643,1,"Singular","Grammatical",1,1,"Experiment 1"
18,0.68151307106,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.614171981812,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.680426836014,2,"Plural","Grammatical",1,1,"Experiment 1"
18,0.964390039444,4,"Plural","Ungrammatical",1,0,"Experiment 1"
18,0.846917867661,2,"Plural","Grammatical",1,1,"Experiment 1"
18,1.36466789246,3,"Singular","Ungrammatical",0,1,"Experiment 1"
19,1.06380105019,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.7975461483,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.661790132523,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.548169136047,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.931579828262,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.729920148849,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.731053829193,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.646162986755,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.58030295372,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.697600841522,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.562152862549,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.979538202286,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.698786973953,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.796357154846,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,1.24758791924,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.864036083221,1,"Singular","Grammatical",1,1,"Experiment 1"
19,1.39766311646,3,"Singular","Ungrammatical",0,1,"Experiment 1"
19,1.16561198235,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.747057914734,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.714890956879,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.663488864899,1,"Singular","Grammatical",1,1,"Experiment 1"
19,1.01382088661,3,"Singular","Ungrammatical",0,1,"Experiment 1"
19,0.596473932266,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.647408008575,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.997439861298,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.763931035995,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.595673084259,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.812402009964,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,1.53062391281,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.745760202408,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.664370059967,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.981153964996,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.596907138824,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.563971042633,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.646929979324,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.828581094742,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.714476108551,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.814947128296,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.71346282959,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.896790027618,3,"Singular","Ungrammatical",0,1,"Experiment 1"
19,0.780189990997,1,"Singular","Grammatical",1,1,"Experiment 1"
19,1.31381917,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.679664850235,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.598325014114,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,1.03045105934,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.563306808472,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.530055046082,1,"Singular","Grammatical",1,1,"Experiment 1"
19,0.879943132401,4,"Plural","Ungrammatical",1,0,"Experiment 1"
19,0.613950967789,1,"Singular","Grammatical",1,1,"Experiment 1"
19,1.2968480587,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.564210891724,3,"Singular","Ungrammatical",0,1,"Experiment 1"
19,0.731678009033,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.731109857559,1,"Singular","Grammatical",1,1,"Experiment 1"
19,1.02944493294,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.664142131805,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.898633003235,3,"Singular","Ungrammatical",1,0,"Experiment 1"
19,0.681009054184,4,"Plural","Ungrammatical",0,1,"Experiment 1"
19,0.596447944641,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.562150001526,2,"Plural","Grammatical",1,1,"Experiment 1"
19,0.863529205322,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.880560874939,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.712478160858,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.81418299675,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.829856872559,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.865244150162,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.747329950333,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.780834913254,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.981336116791,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.865419864655,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.765127897263,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.780295848846,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.897390127182,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.763913154602,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.662111997604,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.645563840866,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.880741834641,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.929303884506,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.664282083511,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.647200107574,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.581427812576,2,"Plural","Grammatical",1,1,"Experiment 1"
2,1.13280797005,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.830579996109,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.813650131226,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.67961192131,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.813482046127,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.614694833755,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.730005025864,1,"Singular","Grammatical",1,1,"Experiment 1"
2,1.0969440937,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.698053836823,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.846787929535,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.713716983795,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,1.11324501038,1,"Singular","Grammatical",1,1,"Experiment 1"
2,1.11439299583,1,"Singular","Grammatical",1,1,"Experiment 1"
2,1.09780788422,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,1.16454195976,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.795595884323,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.695583105087,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.798261165619,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.83025598526,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.730835914612,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.732241153717,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.981729984283,4,"Plural","Ungrammatical",0,1,"Experiment 1"
2,0.995584011078,3,"Singular","Ungrammatical",1,0,"Experiment 1"
2,0.780432939529,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.679557085037,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,1.6485979557,1,"Singular","Grammatical",1,1,"Experiment 1"
2,0.796015024185,1,"Singular","Grammatical",0,0,"Experiment 1"
2,0.847926855087,2,"Plural","Grammatical",1,1,"Experiment 1"
2,1.11249494553,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.579572200775,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.964428901672,4,"Plural","Ungrammatical",1,0,"Experiment 1"
2,0.697397947311,2,"Plural","Grammatical",1,1,"Experiment 1"
2,0.714828968048,3,"Singular","Ungrammatical",1,0,"Experiment 1"
