"Response","RT","Attractor","Grammaticality","Accuracy","Experiment"
1,0.847,"Singular","Grammatical",1,"Experiment 1"
1,0.848,"Singular","Grammatical",1,"Experiment 1"
1,0.848,"Singular","Grammatical",1,"Experiment 1"
1,0.849,"Singular","Grammatical",1,"Experiment 1"
1,0.849,"Singular","Grammatical",1,"Experiment 1"
1,0.849,"Singular","Grammatical",1,"Experiment 1"
1,0.85,"Singular","Grammatical",1,"Experiment 1"
1,0.85,"Singular","Grammatical",1,"Experiment 1"
1,0.851,"Singular","Grammatical",1,"Experiment 1"
1,0.851,"Singular","Grammatical",1,"Experiment 1"
1,0.852,"Singular","Grammatical",1,"Experiment 1"
1,0.852,"Singular","Grammatical",1,"Experiment 1"
1,0.853,"Singular","Grammatical",1,"Experiment 1"
1,0.853,"Singular","Grammatical",1,"Experiment 1"
1,0.853,"Singular","Grammatical",1,"Experiment 1"
1,0.854,"Singular","Grammatical",1,"Experiment 1"
1,0.854,"Singular","Grammatical",1,"Experiment 1"
1,0.855,"Singular","Grammatical",1,"Experiment 1"
1,0.855,"Singular","Grammatical",1,"Experiment 1"
1,0.856,"Singular","Grammatical",1,"Experiment 1"
1,0.856,"Singular","Grammatical",1,"Experiment 1"
1,0.857,"Singular","Grammatical",1,"Experiment 1"
1,0.857,"Singular","Grammatical",1,"Experiment 1"
1,0.857,"Singular","Grammatical",1,"Experiment 1"
1,0.858,"Singular","Grammatical",1,"Experiment 1"
1,0.858,"Singular","Grammatical",1,"Experiment 1"
1,0.859,"Singular","Grammatical",1,"Experiment 1"
1,0.859,"Singular","Grammatical",1,"Experiment 1"
1,0.86,"Singular","Grammatical",1,"Experiment 1"
1,0.86,"Singular","Grammatical",1,"Experiment 1"
1,0.861,"Singular","Grammatical",1,"Experiment 1"
1,0.861,"Singular","Grammatical",1,"Experiment 1"
1,0.861,"Singular","Grammatical",1,"Experiment 1"
1,0.862,"Singular","Grammatical",1,"Experiment 1"
1,0.862,"Singular","Grammatical",1,"Experiment 1"
1,0.863,"Singular","Grammatical",1,"Experiment 1"
1,0.863,"Singular","Grammatical",1,"Experiment 1"
1,0.864,"Singular","Grammatical",1,"Experiment 1"
1,0.864,"Singular","Grammatical",1,"Experiment 1"
1,0.865,"Singular","Grammatical",1,"Experiment 1"
1,0.865,"Singular","Grammatical",1,"Experiment 1"
1,0.866,"Singular","Grammatical",1,"Experiment 1"
1,0.866,"Singular","Grammatical",1,"Experiment 1"
1,0.866,"Singular","Grammatical",1,"Experiment 1"
1,0.867,"Singular","Grammatical",1,"Experiment 1"
1,0.867,"Singular","Grammatical",1,"Experiment 1"
1,0.868,"Singular","Grammatical",1,"Experiment 1"
1,0.868,"Singular","Grammatical",1,"Experiment 1"
1,0.869,"Singular","Grammatical",1,"Experiment 1"
1,0.869,"Singular","Grammatical",1,"Experiment 1"
1,0.87,"Singular","Grammatical",1,"Experiment 1"
1,0.87,"Singular","Grammatical",1,"Experiment 1"
1,0.871,"Singular","Grammatical",1,"Experiment 1"
1,0.871,"Singular","Grammatical",1,"Experiment 1"
1,0.872,"Singular","Grammatical",1,"Experiment 1"
1,0.872,"Singular","Grammatical",1,"Experiment 1"
1,0.873,"Singular","Grammatical",1,"Experiment 1"
1,0.873,"Singular","Grammatical",1,"Experiment 1"
1,0.873,"Singular","Grammatical",1,"Experiment 1"
1,0.874,"Singular","Grammatical",1,"Experiment 1"
1,0.874,"Singular","Grammatical",1,"Experiment 1"
1,0.875,"Singular","Grammatical",1,"Experiment 1"
1,0.875,"Singular","Grammatical",1,"Experiment 1"
1,0.876,"Singular","Grammatical",1,"Experiment 1"
1,0.876,"Singular","Grammatical",1,"Experiment 1"
1,0.877,"Singular","Grammatical",1,"Experiment 1"
1,0.877,"Singular","Grammatical",1,"Experiment 1"
1,0.878,"Singular","Grammatical",1,"Experiment 1"
1,0.878,"Singular","Grammatical",1,"Experiment 1"
1,0.879,"Singular","Grammatical",1,"Experiment 1"
1,0.879,"Singular","Grammatical",1,"Experiment 1"
1,0.88,"Singular","Grammatical",1,"Experiment 1"
1,0.88,"Singular","Grammatical",1,"Experiment 1"
1,0.881,"Singular","Grammatical",1,"Experiment 1"
1,0.881,"Singular","Grammatical",1,"Experiment 1"
1,0.882,"Singular","Grammatical",1,"Experiment 1"
1,0.882,"Singular","Grammatical",1,"Experiment 1"
1,0.883,"Singular","Grammatical",1,"Experiment 1"
1,0.883,"Singular","Grammatical",1,"Experiment 1"
1,0.884,"Singular","Grammatical",1,"Experiment 1"
1,0.884,"Singular","Grammatical",1,"Experiment 1"
1,0.885,"Singular","Grammatical",1,"Experiment 1"
1,0.885,"Singular","Grammatical",1,"Experiment 1"
1,0.886,"Singular","Grammatical",1,"Experiment 1"
1,0.886,"Singular","Grammatical",1,"Experiment 1"
1,0.887,"Singular","Grammatical",1,"Experiment 1"
1,0.887,"Singular","Grammatical",1,"Experiment 1"
1,0.888,"Singular","Grammatical",1,"Experiment 1"
1,0.888,"Singular","Grammatical",1,"Experiment 1"
1,0.889,"Singular","Grammatical",1,"Experiment 1"
1,0.889,"Singular","Grammatical",1,"Experiment 1"
1,0.89,"Singular","Grammatical",1,"Experiment 1"
1,0.89,"Singular","Grammatical",1,"Experiment 1"
1,0.891,"Singular","Grammatical",1,"Experiment 1"
1,0.891,"Singular","Grammatical",1,"Experiment 1"
1,0.892,"Singular","Grammatical",1,"Experiment 1"
1,0.892,"Singular","Grammatical",1,"Experiment 1"
1,0.893,"Singular","Grammatical",1,"Experiment 1"
1,0.893,"Singular","Grammatical",1,"Experiment 1"
1,0.894,"Singular","Grammatical",1,"Experiment 1"
1,0.894,"Singular","Grammatical",1,"Experiment 1"
1,0.895,"Singular","Grammatical",1,"Experiment 1"
1,0.895,"Singular","Grammatical",1,"Experiment 1"
1,0.896,"Singular","Grammatical",1,"Experiment 1"
1,0.896,"Singular","Grammatical",1,"Experiment 1"
1,0.897,"Singular","Grammatical",1,"Experiment 1"
1,0.897,"Singular","Grammatical",1,"Experiment 1"
1,0.898,"Singular","Grammatical",1,"Experiment 1"
1,0.898,"Singular","Grammatical",1,"Experiment 1"
1,0.899,"Singular","Grammatical",1,"Experiment 1"
1,0.899,"Singular","Grammatical",1,"Experiment 1"
1,0.9,"Singular","Grammatical",1,"Experiment 1"
1,0.9,"Singular","Grammatical",1,"Experiment 1"
1,0.901,"Singular","Grammatical",1,"Experiment 1"
1,0.901,"Singular","Grammatical",1,"Experiment 1"
1,0.902,"Singular","Grammatical",1,"Experiment 1"
1,0.902,"Singular","Grammatical",1,"Experiment 1"
1,0.903,"Singular","Grammatical",1,"Experiment 1"
1,0.904,"Singular","Grammatical",1,"Experiment 1"
1,0.904,"Singular","Grammatical",1,"Experiment 1"
1,0.905,"Singular","Grammatical",1,"Experiment 1"
1,0.905,"Singular","Grammatical",1,"Experiment 1"
1,0.906,"Singular","Grammatical",1,"Experiment 1"
1,0.906,"Singular","Grammatical",1,"Experiment 1"
1,0.907,"Singular","Grammatical",1,"Experiment 1"
1,0.907,"Singular","Grammatical",1,"Experiment 1"
1,0.908,"Singular","Grammatical",1,"Experiment 1"
1,0.908,"Singular","Grammatical",1,"Experiment 1"
1,0.909,"Singular","Grammatical",1,"Experiment 1"
1,0.909,"Singular","Grammatical",1,"Experiment 1"
1,0.91,"Singular","Grammatical",1,"Experiment 1"
1,0.911,"Singular","Grammatical",1,"Experiment 1"
1,0.911,"Singular","Grammatical",1,"Experiment 1"
1,0.912,"Singular","Grammatical",1,"Experiment 1"
1,0.912,"Singular","Grammatical",1,"Experiment 1"
1,0.913,"Singular","Grammatical",1,"Experiment 1"
1,0.913,"Singular","Grammatical",1,"Experiment 1"
1,0.914,"Singular","Grammatical",1,"Experiment 1"
1,0.914,"Singular","Grammatical",1,"Experiment 1"
1,0.915,"Singular","Grammatical",1,"Experiment 1"
1,0.916,"Singular","Grammatical",1,"Experiment 1"
1,0.916,"Singular","Grammatical",1,"Experiment 1"
1,0.917,"Singular","Grammatical",1,"Experiment 1"
1,0.917,"Singular","Grammatical",1,"Experiment 1"
1,0.918,"Singular","Grammatical",1,"Experiment 1"
1,0.918,"Singular","Grammatical",1,"Experiment 1"
1,0.919,"Singular","Grammatical",1,"Experiment 1"
1,0.92,"Singular","Grammatical",1,"Experiment 1"
1,0.92,"Singular","Grammatical",1,"Experiment 1"
1,0.921,"Singular","Grammatical",1,"Experiment 1"
1,0.921,"Singular","Grammatical",1,"Experiment 1"
1,0.922,"Singular","Grammatical",1,"Experiment 1"
1,0.922,"Singular","Grammatical",1,"Experiment 1"
1,0.923,"Singular","Grammatical",1,"Experiment 1"
1,0.924,"Singular","Grammatical",1,"Experiment 1"
1,0.924,"Singular","Grammatical",1,"Experiment 1"
1,0.925,"Singular","Grammatical",1,"Experiment 1"
1,0.925,"Singular","Grammatical",1,"Experiment 1"
1,0.926,"Singular","Grammatical",1,"Experiment 1"
1,0.927,"Singular","Grammatical",1,"Experiment 1"
1,0.927,"Singular","Grammatical",1,"Experiment 1"
1,0.928,"Singular","Grammatical",1,"Experiment 1"
1,0.928,"Singular","Grammatical",1,"Experiment 1"
1,0.929,"Singular","Grammatical",1,"Experiment 1"
1,0.93,"Singular","Grammatical",1,"Experiment 1"
1,0.93,"Singular","Grammatical",1,"Experiment 1"
1,0.931,"Singular","Grammatical",1,"Experiment 1"
1,0.931,"Singular","Grammatical",1,"Experiment 1"
1,0.932,"Singular","Grammatical",1,"Experiment 1"
1,0.933,"Singular","Grammatical",1,"Experiment 1"
1,0.933,"Singular","Grammatical",1,"Experiment 1"
1,0.934,"Singular","Grammatical",1,"Experiment 1"
1,0.934,"Singular","Grammatical",1,"Experiment 1"
1,0.935,"Singular","Grammatical",1,"Experiment 1"
1,0.936,"Singular","Grammatical",1,"Experiment 1"
1,0.936,"Singular","Grammatical",1,"Experiment 1"
1,0.937,"Singular","Grammatical",1,"Experiment 1"
1,0.938,"Singular","Grammatical",1,"Experiment 1"
1,0.938,"Singular","Grammatical",1,"Experiment 1"
1,0.939,"Singular","Grammatical",1,"Experiment 1"
1,0.939,"Singular","Grammatical",1,"Experiment 1"
1,0.94,"Singular","Grammatical",1,"Experiment 1"
1,0.941,"Singular","Grammatical",1,"Experiment 1"
1,0.941,"Singular","Grammatical",1,"Experiment 1"
1,0.942,"Singular","Grammatical",1,"Experiment 1"
1,0.943,"Singular","Grammatical",1,"Experiment 1"
1,0.943,"Singular","Grammatical",1,"Experiment 1"
1,0.944,"Singular","Grammatical",1,"Experiment 1"
1,0.945,"Singular","Grammatical",1,"Experiment 1"
1,0.945,"Singular","Grammatical",1,"Experiment 1"
1,0.946,"Singular","Grammatical",1,"Experiment 1"
1,0.946,"Singular","Grammatical",1,"Experiment 1"
1,0.947,"Singular","Grammatical",1,"Experiment 1"
1,0.948,"Singular","Grammatical",1,"Experiment 1"
1,0.948,"Singular","Grammatical",1,"Experiment 1"
1,0.949,"Singular","Grammatical",1,"Experiment 1"
1,0.95,"Singular","Grammatical",1,"Experiment 1"
1,0.95,"Singular","Grammatical",1,"Experiment 1"
1,0.951,"Singular","Grammatical",1,"Experiment 1"
1,0.952,"Singular","Grammatical",1,"Experiment 1"
1,0.952,"Singular","Grammatical",1,"Experiment 1"
1,0.953,"Singular","Grammatical",1,"Experiment 1"
1,0.954,"Singular","Grammatical",1,"Experiment 1"
1,0.954,"Singular","Grammatical",1,"Experiment 1"
1,0.955,"Singular","Grammatical",1,"Experiment 1"
1,0.956,"Singular","Grammatical",1,"Experiment 1"
1,0.957,"Singular","Grammatical",1,"Experiment 1"
1,0.957,"Singular","Grammatical",1,"Experiment 1"
1,0.958,"Singular","Grammatical",1,"Experiment 1"
1,0.959,"Singular","Grammatical",1,"Experiment 1"
1,0.959,"Singular","Grammatical",1,"Experiment 1"
1,0.96,"Singular","Grammatical",1,"Experiment 1"
1,0.961,"Singular","Grammatical",1,"Experiment 1"
1,0.961,"Singular","Grammatical",1,"Experiment 1"
1,0.962,"Singular","Grammatical",1,"Experiment 1"
1,0.963,"Singular","Grammatical",1,"Experiment 1"
1,0.963,"Singular","Grammatical",1,"Experiment 1"
1,0.964,"Singular","Grammatical",1,"Experiment 1"
1,0.965,"Singular","Grammatical",1,"Experiment 1"
1,0.966,"Singular","Grammatical",1,"Experiment 1"
1,0.966,"Singular","Grammatical",1,"Experiment 1"
1,0.967,"Singular","Grammatical",1,"Experiment 1"
1,0.968,"Singular","Grammatical",1,"Experiment 1"
1,0.969,"Singular","Grammatical",1,"Experiment 1"
1,0.969,"Singular","Grammatical",1,"Experiment 1"
1,0.97,"Singular","Grammatical",1,"Experiment 1"
1,0.971,"Singular","Grammatical",1,"Experiment 1"
1,0.971,"Singular","Grammatical",1,"Experiment 1"
1,0.972,"Singular","Grammatical",1,"Experiment 1"
1,0.973,"Singular","Grammatical",1,"Experiment 1"
1,0.974,"Singular","Grammatical",1,"Experiment 1"
1,0.974,"Singular","Grammatical",1,"Experiment 1"
1,0.975,"Singular","Grammatical",1,"Experiment 1"
1,0.976,"Singular","Grammatical",1,"Experiment 1"
1,0.977,"Singular","Grammatical",1,"Experiment 1"
1,0.977,"Singular","Grammatical",1,"Experiment 1"
1,0.978,"Singular","Grammatical",1,"Experiment 1"
1,0.979,"Singular","Grammatical",1,"Experiment 1"
1,0.98,"Singular","Grammatical",1,"Experiment 1"
1,0.981,"Singular","Grammatical",1,"Experiment 1"
1,0.981,"Singular","Grammatical",1,"Experiment 1"
1,0.982,"Singular","Grammatical",1,"Experiment 1"
1,0.983,"Singular","Grammatical",1,"Experiment 1"
1,0.984,"Singular","Grammatical",1,"Experiment 1"
1,0.984,"Singular","Grammatical",1,"Experiment 1"
1,0.985,"Singular","Grammatical",1,"Experiment 1"
1,0.986,"Singular","Grammatical",1,"Experiment 1"
1,0.987,"Singular","Grammatical",1,"Experiment 1"
1,0.988,"Singular","Grammatical",1,"Experiment 1"
1,0.988,"Singular","Grammatical",1,"Experiment 1"
1,0.989,"Singular","Grammatical",1,"Experiment 1"
1,0.99,"Singular","Grammatical",1,"Experiment 1"
1,0.991,"Singular","Grammatical",1,"Experiment 1"
1,0.992,"Singular","Grammatical",1,"Experiment 1"
1,0.992,"Singular","Grammatical",1,"Experiment 1"
1,0.993,"Singular","Grammatical",1,"Experiment 1"
1,0.994,"Singular","Grammatical",1,"Experiment 1"
1,0.995,"Singular","Grammatical",1,"Experiment 1"
1,0.996,"Singular","Grammatical",1,"Experiment 1"
1,0.997,"Singular","Grammatical",1,"Experiment 1"
1,0.997,"Singular","Grammatical",1,"Experiment 1"
1,0.998,"Singular","Grammatical",1,"Experiment 1"
1,0.999,"Singular","Grammatical",1,"Experiment 1"
1,1,"Singular","Grammatical",1,"Experiment 1"
1,1.001,"Singular","Grammatical",1,"Experiment 1"
1,1.002,"Singular","Grammatical",1,"Experiment 1"
1,1.003,"Singular","Grammatical",1,"Experiment 1"
1,1.003,"Singular","Grammatical",1,"Experiment 1"
1,1.004,"Singular","Grammatical",1,"Experiment 1"
1,1.005,"Singular","Grammatical",1,"Experiment 1"
1,1.006,"Singular","Grammatical",1,"Experiment 1"
1,1.007,"Singular","Grammatical",1,"Experiment 1"
1,1.008,"Singular","Grammatical",1,"Experiment 1"
1,1.009,"Singular","Grammatical",1,"Experiment 1"
1,1.01,"Singular","Grammatical",1,"Experiment 1"
1,1.011,"Singular","Grammatical",1,"Experiment 1"
1,1.011,"Singular","Grammatical",1,"Experiment 1"
1,1.012,"Singular","Grammatical",1,"Experiment 1"
1,1.013,"Singular","Grammatical",1,"Experiment 1"
1,1.014,"Singular","Grammatical",1,"Experiment 1"
1,1.015,"Singular","Grammatical",1,"Experiment 1"
1,1.016,"Singular","Grammatical",1,"Experiment 1"
1,1.017,"Singular","Grammatical",1,"Experiment 1"
1,1.018,"Singular","Grammatical",1,"Experiment 1"
1,1.019,"Singular","Grammatical",1,"Experiment 1"
1,1.02,"Singular","Grammatical",1,"Experiment 1"
1,1.021,"Singular","Grammatical",1,"Experiment 1"
1,1.022,"Singular","Grammatical",1,"Experiment 1"
1,1.023,"Singular","Grammatical",1,"Experiment 1"
1,1.024,"Singular","Grammatical",1,"Experiment 1"
1,1.025,"Singular","Grammatical",1,"Experiment 1"
1,1.025,"Singular","Grammatical",1,"Experiment 1"
1,1.026,"Singular","Grammatical",1,"Experiment 1"
1,1.027,"Singular","Grammatical",1,"Experiment 1"
1,1.028,"Singular","Grammatical",1,"Experiment 1"
1,1.029,"Singular","Grammatical",1,"Experiment 1"
1,1.03,"Singular","Grammatical",1,"Experiment 1"
1,1.031,"Singular","Grammatical",1,"Experiment 1"
1,1.032,"Singular","Grammatical",1,"Experiment 1"
1,1.033,"Singular","Grammatical",1,"Experiment 1"
1,1.034,"Singular","Grammatical",1,"Experiment 1"
1,1.035,"Singular","Grammatical",1,"Experiment 1"
1,1.036,"Singular","Grammatical",1,"Experiment 1"
1,1.037,"Singular","Grammatical",1,"Experiment 1"
1,1.039,"Singular","Grammatical",1,"Experiment 1"
1,1.04,"Singular","Grammatical",1,"Experiment 1"
1,1.041,"Singular","Grammatical",1,"Experiment 1"
1,1.042,"Singular","Grammatical",1,"Experiment 1"
1,1.043,"Singular","Grammatical",1,"Experiment 1"
1,1.044,"Singular","Grammatical",1,"Experiment 1"
1,1.045,"Singular","Grammatical",1,"Experiment 1"
1,1.046,"Singular","Grammatical",1,"Experiment 1"
1,1.047,"Singular","Grammatical",1,"Experiment 1"
1,1.048,"Singular","Grammatical",1,"Experiment 1"
1,1.049,"Singular","Grammatical",1,"Experiment 1"
1,1.05,"Singular","Grammatical",1,"Experiment 1"
1,1.051,"Singular","Grammatical",1,"Experiment 1"
1,1.052,"Singular","Grammatical",1,"Experiment 1"
1,1.054,"Singular","Grammatical",1,"Experiment 1"
1,1.055,"Singular","Grammatical",1,"Experiment 1"
1,1.056,"Singular","Grammatical",1,"Experiment 1"
1,1.057,"Singular","Grammatical",1,"Experiment 1"
1,1.058,"Singular","Grammatical",1,"Experiment 1"
1,1.059,"Singular","Grammatical",1,"Experiment 1"
1,1.06,"Singular","Grammatical",1,"Experiment 1"
1,1.062,"Singular","Grammatical",1,"Experiment 1"
1,1.063,"Singular","Grammatical",1,"Experiment 1"
1,1.064,"Singular","Grammatical",1,"Experiment 1"
1,1.065,"Singular","Grammatical",1,"Experiment 1"
1,1.066,"Singular","Grammatical",1,"Experiment 1"
1,1.067,"Singular","Grammatical",1,"Experiment 1"
1,1.069,"Singular","Grammatical",1,"Experiment 1"
1,1.07,"Singular","Grammatical",1,"Experiment 1"
1,1.071,"Singular","Grammatical",1,"Experiment 1"
1,1.072,"Singular","Grammatical",1,"Experiment 1"
1,1.074,"Singular","Grammatical",1,"Experiment 1"
1,1.075,"Singular","Grammatical",1,"Experiment 1"
1,1.076,"Singular","Grammatical",1,"Experiment 1"
1,1.077,"Singular","Grammatical",1,"Experiment 1"
1,1.079,"Singular","Grammatical",1,"Experiment 1"
1,1.08,"Singular","Grammatical",1,"Experiment 1"
1,1.081,"Singular","Grammatical",1,"Experiment 1"
1,1.082,"Singular","Grammatical",1,"Experiment 1"
1,1.084,"Singular","Grammatical",1,"Experiment 1"
1,1.085,"Singular","Grammatical",1,"Experiment 1"
1,1.086,"Singular","Grammatical",1,"Experiment 1"
1,1.088,"Singular","Grammatical",1,"Experiment 1"
1,1.089,"Singular","Grammatical",1,"Experiment 1"
1,1.09,"Singular","Grammatical",1,"Experiment 1"
1,1.092,"Singular","Grammatical",1,"Experiment 1"
1,1.093,"Singular","Grammatical",1,"Experiment 1"
1,1.094,"Singular","Grammatical",1,"Experiment 1"
1,1.096,"Singular","Grammatical",1,"Experiment 1"
1,1.097,"Singular","Grammatical",1,"Experiment 1"
1,1.099,"Singular","Grammatical",1,"Experiment 1"
1,1.1,"Singular","Grammatical",1,"Experiment 1"
1,1.101,"Singular","Grammatical",1,"Experiment 1"
1,1.103,"Singular","Grammatical",1,"Experiment 1"
1,1.104,"Singular","Grammatical",1,"Experiment 1"
1,1.106,"Singular","Grammatical",1,"Experiment 1"
1,1.107,"Singular","Grammatical",1,"Experiment 1"
1,1.109,"Singular","Grammatical",1,"Experiment 1"
1,1.11,"Singular","Grammatical",1,"Experiment 1"
1,1.112,"Singular","Grammatical",1,"Experiment 1"
1,1.113,"Singular","Grammatical",1,"Experiment 1"
1,1.115,"Singular","Grammatical",1,"Experiment 1"
1,1.116,"Singular","Grammatical",1,"Experiment 1"
1,1.118,"Singular","Grammatical",1,"Experiment 1"
1,1.119,"Singular","Grammatical",1,"Experiment 1"
1,1.121,"Singular","Grammatical",1,"Experiment 1"
1,1.122,"Singular","Grammatical",1,"Experiment 1"
1,1.124,"Singular","Grammatical",1,"Experiment 1"
1,1.126,"Singular","Grammatical",1,"Experiment 1"
1,1.127,"Singular","Grammatical",1,"Experiment 1"
1,1.129,"Singular","Grammatical",1,"Experiment 1"
1,1.13,"Singular","Grammatical",1,"Experiment 1"
1,1.132,"Singular","Grammatical",1,"Experiment 1"
1,1.134,"Singular","Grammatical",1,"Experiment 1"
1,1.135,"Singular","Grammatical",1,"Experiment 1"
1,1.137,"Singular","Grammatical",1,"Experiment 1"
1,1.139,"Singular","Grammatical",1,"Experiment 1"
1,1.141,"Singular","Grammatical",1,"Experiment 1"
1,1.142,"Singular","Grammatical",1,"Experiment 1"
1,1.144,"Singular","Grammatical",1,"Experiment 1"
1,1.146,"Singular","Grammatical",1,"Experiment 1"
1,1.148,"Singular","Grammatical",1,"Experiment 1"
1,1.149,"Singular","Grammatical",1,"Experiment 1"
1,1.151,"Singular","Grammatical",1,"Experiment 1"
1,1.153,"Singular","Grammatical",1,"Experiment 1"
1,1.155,"Singular","Grammatical",1,"Experiment 1"
1,1.157,"Singular","Grammatical",1,"Experiment 1"
1,1.159,"Singular","Grammatical",1,"Experiment 1"
1,1.16,"Singular","Grammatical",1,"Experiment 1"
1,1.162,"Singular","Grammatical",1,"Experiment 1"
1,1.164,"Singular","Grammatical",1,"Experiment 1"
1,1.166,"Singular","Grammatical",1,"Experiment 1"
1,1.168,"Singular","Grammatical",1,"Experiment 1"
1,1.17,"Singular","Grammatical",1,"Experiment 1"
1,1.172,"Singular","Grammatical",1,"Experiment 1"
1,1.174,"Singular","Grammatical",1,"Experiment 1"
1,1.176,"Singular","Grammatical",1,"Experiment 1"
1,1.178,"Singular","Grammatical",1,"Experiment 1"
1,1.181,"Singular","Grammatical",1,"Experiment 1"
